9999 9999 Laurentia outline <identity>GPlates-dbb88616-e31b-40d1-af78-92471b2ba449</identity>
 199 1810.0  320.0 UN   0 999   1     5
  68.1400  -76.0900 3
  68.1400  -74.9500 2
  67.0000  -75.5200 2
  67.5700  -77.2200 2
  68.1400  -76.0900 2
  99.0000   99.0000 3
9999 9999 Baffin Island <identity>GPlates-bae6ace4-1211-444c-affa-7e2e073ed0d7</identity>
 199 1810.0  320.0 UN   0 999   1    54
  62.8000  -71.0000 3
  62.8000  -71.5000 2
  63.6000  -72.3000 2
  64.5000  -73.7000 2
  64.5000  -75.8000 2
  64.5000  -77.6000 2
  65.4000  -77.6000 2
  65.4000  -75.4000 2
  66.3000  -74.5000 2
  67.1000  -72.8000 2
  68.0000  -72.8000 2
  68.9000  -74.5000 2
  69.3000  -76.3000 2
  70.2000  -78.0000 2
  70.2000  -80.6000 2
  69.7000  -83.2000 2
  70.2000  -86.3000 2
  70.6000  -88.9000 2
  71.5000  -90.2000 2
  72.3000  -89.8000 2
  73.2000  -88.9000 2
  73.7000  -86.3000 2
  73.7000  -85.0000 2
  72.8000  -86.7000 2
  71.9000  -86.3000 2
  71.9000  -85.9000 2
  72.8000  -85.9000 2
  73.7000  -83.7000 2
  73.2000  -80.6000 2
  72.3000  -81.1000 2
  72.8000  -78.0000 2
  72.3000  -75.4000 2
  71.5000  -73.7000 2
  71.0000  -71.0000 2
  70.6000  -68.9000 2
  69.7000  -67.1000 2
  68.9000  -68.4000 2
  68.4000  -66.7000 2
  67.6000  -64.9000 2
  67.1000  -62.8000 2
  66.7000  -61.5000 2
  65.8000  -62.3000 2
  64.9000  -63.6000 2
  65.4000  -64.9000 2
  66.3000  -66.7000 2
  65.4000  -67.1000 2
  64.5000  -65.4000 2
  63.6000  -64.5000 2
  62.8000  -64.5000 2
  62.8000  -67.6000 2
  61.9000  -66.3000 2
  62.3000  -68.0000 2
  62.8000  -69.3000 2
  62.8000  -71.0000 2
  99.0000   99.0000 3
9999 9999 Great Bear Lake <identity>GPlates-22e61c9c-fa7f-47c4-94f4-24c4d87e33c7</identity>
 199 1810.0  320.0 UN   0 999   1    11
  67.1000 -119.8000 3
  67.1000 -120.3000 2
  66.3000 -122.0000 2
  66.3000 -124.2000 2
  66.3000 -122.0000 2
  65.4000 -122.9000 2
  65.4000 -120.7000 2
  65.4000 -118.6000 2
  66.3000 -117.7000 2
  66.3000 -119.8000 2
  67.1000 -119.8000 2
  99.0000   99.0000 3
9999 9999 Great Slave Lake <identity>GPlates-6d5fd9d9-94b8-4ca3-ab95-cc2a86b13790</identity>
 199 1810.0  320.0 UN   0 999   1    15
  63.0300 -115.8400 3
  62.4600 -115.2700 2
  62.4600 -114.1300 2
  62.4600 -112.4300 2
  63.0300 -110.7300 2
  62.4600 -110.7300 2
  61.8900 -111.8600 2
  61.3200 -113.5600 2
  60.7600 -114.7000 2
  60.7600 -116.9700 2
  61.3200 -118.6800 2
  61.3200 -116.9700 2
  61.8900 -115.2700 2
  62.4600 -115.8400 2
  63.0300 -115.8400 2
  99.0000   99.0000 3
9999 9999 Athabasca Lake <identity>GPlates-651790f5-f823-4d4e-89c5-cdf7492d7b39</identity>
